1144|11|763
1145|11|766
1146|11|767
1147|11|773
1148|11|776
1149|11|780
1150|11|784
1151|11|791
1152|11|793
1153|11|795
1154|11|818
1155|11|824
1156|11|826
1157|11|833
1158|11|840
1159|11|847
1160|11|851
1161|11|857
1162|11|858
1163|12|0
1164|12|6
1165|12|7
1166|12|9
1167|12|15
1168|12|16
1169|12|18
1170|12|27
1171|12|29
1172|12|30
1173|12|54
1174|12|56
1175|12|63
1176|12|65
1177|12|72
1178|12|74
1179|12|81
1180|12|83
1181|12|90
1182|12|92
1183|12|99
1184|12|108
1185|12|111
1186|12|113
1187|12|115
1188|12|116
1189|12|118
1190|12|120
1191|12|122
1192|12|125
1193|12|127
1194|12|136
1195|12|141
1196|12|143
1197|12|144
1198|12|147
1199|12|181
1200|12|187
1201|12|194
1202|12|198
1203|12|204
1204|12|205
1205|12|225
1206|12|246
1207|12|254
1208|12|261
1209|12|269
1210|12|276
1211|12|284
1212|12|291
1213|12|299
1214|12|306
1215|12|314
1216|12|321
1217|12|329
1218|12|336
1219|12|344
1220|12|351
1221|12|359
1222|12|366
1223|12|374
1224|12|381
1225|12|389
1226|12|396
1227|12|404
1228|12|411
1229|12|419
1230|12|426
1231|12|434
1232|12|441
1233|12|449
1234|12|456
1235|12|459
1236|12|463
1237|12|467
1238|12|474
1239|12|476
1240|12|478
1241|12|501
1242|12|507
1243|12|515
1244|12|522
1245|12|530
1246|12|537
1247|12|545
1248|12|552
1249|12|560
1250|12|567
1251|12|575
1252|12|582
1253|12|590
1254|12|597
1255|12|605
1256|12|612
1257|12|620
1258|12|627
1259|12|635
1260|12|642
1261|12|650
1262|12|657
1263|12|665
1264|12|672
1265|12|680
1266|12|687
1267|12|695
1268|12|702
1269|12|710
1270|12|717
1271|12|725
1272|12|732
1273|12|740
1274|12|747
1275|12|755
1276|12|762
1277|12|770
1278|12|777
1279|12|785
1280|12|792
1281|12|800
1282|12|807
1283|12|815
1284|12|822
1285|12|830
1286|12|837
1287|12|845
1288|12|852
1289|12|860
1290|12|867
1291|12|875
1292|12|882
1293|12|890
1294|12|897
1295|12|905
1296|12|912
1297|12|920
1298|12|927
1299|12|935
1300|12|942
1301|12|950
1302|12|957
1303|12|965
1304|12|972
1305|12|980
1306|12|987
1307|12|995
1308|12|1002
1309|12|1010
